SeqID,subtype,distance_from_B,n_mutations,drug_class
112960,non-B,0.13131313131313133,13,PI
102775,B,0.04040404040404041,4,PI
614534,B_divergent,0.050505050505050504,5,PI
113194,B,0.04040404040404041,4,PI
116497,B,0.030303030303030304,3,PI
205595,B_divergent,0.06060606060606061,6,PI
149208,B_divergent,0.08080808080808081,8,PI
26899,B_divergent,0.06060606060606061,6,PI
81909,B_divergent,0.08080808080808081,8,PI
98102,B_divergent,0.0707070707070707,7,PI
27089,B_divergent,0.0707070707070707,7,PI
614678,non-B,0.18181818181818182,18,PI
148081,B,0.020202020202020204,2,PI
615088,non-B,0.10101010101010101,10,PI
172138,B_divergent,0.06060606060606061,6,PI
117053,non-B,0.16161616161616163,16,PI
74996,B,0.030303030303030304,3,PI
75788,non-B,0.1414141414141414,14,PI
122874,non-B,0.12121212121212122,12,PI
257929,B_divergent,0.06060606060606061,6,PI
117127,non-B,0.15151515151515152,15,PI
205601,non-B,0.13131313131313133,13,PI
74902,non-B,0.1111111111111111,11,PI
51225,B,0.04040404040404041,4,PI
259237,B_divergent,0.0707070707070707,7,PI
113052,B_divergent,0.09090909090909091,9,PI
52889,non-B,0.10101010101010101,10,PI
147552,non-B,0.20202020202020202,20,PI
147553,non-B,0.21212121212121213,21,PI
8084,non-B,0.15151515151515152,15,PI
40242,non-B,0.13131313131313133,13,PI
13239,B_divergent,0.09090909090909091,9,PI
81905,B,0.04040404040404041,4,PI
89056,non-B,0.2222222222222222,22,PI
614462,B,0.030303030303030304,3,PI
614608,non-B,0.16161616161616163,16,PI
116926,non-B,0.15151515151515152,15,PI
116997,B,0.04040404040404041,4,PI
68334,non-B,0.10101010101010101,10,PI
81925,non-B,0.1717171717171717,17,PI
105306,non-B,0.1414141414141414,14,PI
147555,non-B,0.18181818181818182,18,PI
44056,B_divergent,0.06060606060606061,6,PI
60102,non-B,0.1717171717171717,17,PI
64613,B,0.030303030303030304,3,PI
615236,non-B,0.15151515151515152,15,PI
614914,non-B,0.10101010101010101,10,PI
187115,non-B,0.18181818181818182,18,PI
65177,B,0.020202020202020204,2,PI
198543,B_divergent,0.0707070707070707,7,PI
207299,B_divergent,0.0707070707070707,7,PI
614478,non-B,0.20202020202020202,20,PI
614476,non-B,0.18181818181818182,18,PI
7103,B_divergent,0.06060606060606061,6,PI
122881,B_divergent,0.06060606060606061,6,PI
56478,B_divergent,0.06060606060606061,6,PI
60491,non-B,0.12121212121212122,12,PI
614866,non-B,0.15151515151515152,15,PI
54167,B_divergent,0.06060606060606061,6,PI
109468,B_divergent,0.050505050505050504,5,PI
64779,B,0.04040404040404041,4,PI
45042,non-B,0.10101010101010101,10,PI
112958,non-B,0.15151515151515152,15,PI
11958,non-B,0.10101010101010101,10,PI
7412,B_divergent,0.06060606060606061,6,PI
89960,non-B,0.1414141414141414,14,PI
112906,non-B,0.10101010101010101,10,PI
12400,B,0.020202020202020204,2,PI
81831,B_divergent,0.0707070707070707,7,PI
615062,non-B,0.1919191919191919,19,PI
66655,non-B,0.1111111111111111,11,PI
66656,non-B,0.13131313131313133,13,PI
205642,B_divergent,0.0707070707070707,7,PI
614734,B_divergent,0.06060606060606061,6,PI
46208,non-B,0.12121212121212122,12,PI
80994,non-B,0.12121212121212122,12,PI
117093,B,0.020202020202020204,2,PI
13248,non-B,0.10101010101010101,10,PI
614654,B,0.020202020202020204,2,PI
112600,non-B,0.16161616161616163,16,PI
205605,B_divergent,0.050505050505050504,5,PI
112973,non-B,0.1717171717171717,17,PI
614902,non-B,0.15151515151515152,15,PI
235733,non-B,0.20202020202020202,20,PI
148045,B_divergent,0.08080808080808081,8,PI
74014,B,0.04040404040404041,4,PI
38872,non-B,0.1111111111111111,11,PI
112540,non-B,0.1414141414141414,14,PI
56432,B,0.020202020202020204,2,PI
154817,non-B,0.1414141414141414,14,PI
615274,non-B,0.16161616161616163,16,PI
116493,B,0.030303030303030304,3,PI
614984,B_divergent,0.050505050505050504,5,PI
615180,non-B,0.1919191919191919,19,PI
64685,B,0.04040404040404041,4,PI
117037,non-B,0.15151515151515152,15,PI
122868,B_divergent,0.09090909090909091,9,PI
615028,B,0.030303030303030304,3,PI
614630,B_divergent,0.09090909090909091,9,PI
112421,B_divergent,0.0707070707070707,7,PI
172134,B,0.020202020202020204,2,PI
122871,non-B,0.10101010101010101,10,PI
81851,B_divergent,0.09090909090909091,9,PI
73199,non-B,0.1414141414141414,14,PI
207293,B_divergent,0.0707070707070707,7,PI
614560,non-B,0.1111111111111111,11,PI
615358,non-B,0.1414141414141414,14,PI
615356,B_divergent,0.09090909090909091,9,PI
122884,non-B,0.10101010101010101,10,PI
56026,B_divergent,0.08080808080808081,8,PI
112942,non-B,0.10101010101010101,10,PI
81895,non-B,0.1414141414141414,14,PI
112558,B_divergent,0.09090909090909091,9,PI
147991,non-B,0.15151515151515152,15,PI
38748,B_divergent,0.06060606060606061,6,PI
74884,B,0.04040404040404041,4,PI
61135,non-B,0.1717171717171717,17,PI
75042,non-B,0.12121212121212122,12,PI
75040,B_divergent,0.09090909090909091,9,PI
216591,B_divergent,0.08080808080808081,8,PI
216649,B,0.030303030303030304,3,PI
155156,B_divergent,0.06060606060606061,6,PI
614996,non-B,0.1111111111111111,11,PI
235695,B_divergent,0.09090909090909091,9,PI
117063,non-B,0.1717171717171717,17,PI
13247,B_divergent,0.0707070707070707,7,PI
56150,non-B,0.1919191919191919,19,PI
81923,B,0.030303030303030304,3,PI
216587,B_divergent,0.06060606060606061,6,PI
16379,B,0.020202020202020204,2,PI
216601,B_divergent,0.06060606060606061,6,PI
115747,B_divergent,0.06060606060606061,6,PI
38854,B_divergent,0.050505050505050504,5,PI
90024,B_divergent,0.08080808080808081,8,PI
615168,B_divergent,0.050505050505050504,5,PI
102783,non-B,0.10101010101010101,10,PI
8637,B_divergent,0.050505050505050504,5,PI
108903,B_divergent,0.0707070707070707,7,PI
89996,non-B,0.18181818181818182,18,PI
112883,non-B,0.1414141414141414,14,PI
206407,B_divergent,0.050505050505050504,5,PI
112946,non-B,0.13131313131313133,13,PI
205636,non-B,0.1919191919191919,19,PI
615124,B_divergent,0.050505050505050504,5,PI
115071,non-B,0.20202020202020202,20,PI
122866,B_divergent,0.06060606060606061,6,PI
68992,non-B,0.15151515151515152,15,PI
4486,B_divergent,0.050505050505050504,5,PI
615488,B,0.04040404040404041,4,PI
51449,B,0.020202020202020204,2,PI
187179,B_divergent,0.0707070707070707,7,PI
64947,B,0.04040404040404041,4,PI
66648,non-B,0.1111111111111111,11,PI
29047,B_divergent,0.0707070707070707,7,PI
122885,B_divergent,0.09090909090909091,9,PI
614582,non-B,0.18181818181818182,18,PI
60098,non-B,0.21212121212121213,21,PI
38926,B_divergent,0.09090909090909091,9,PI
60857,B,0.04040404040404041,4,PI
82135,non-B,0.15151515151515152,15,PI
187149,B_divergent,0.0707070707070707,7,PI
122863,non-B,0.12121212121212122,12,PI
147989,B_divergent,0.050505050505050504,5,PI
614960,non-B,0.12121212121212122,12,PI
64717,B_divergent,0.0707070707070707,7,PI
615044,non-B,0.10101010101010101,10,PI
52840,B_divergent,0.09090909090909091,9,PI
615540,non-B,0.2222222222222222,22,PI
51552,non-B,0.15151515151515152,15,PI
614712,non-B,0.1414141414141414,14,PI
54165,B_divergent,0.050505050505050504,5,PI
38856,B_divergent,0.09090909090909091,9,PI
28773,non-B,0.12121212121212122,12,PI
103057,non-B,0.21212121212121213,21,PI
75112,B,0.010101010101010102,1,PI
112902,non-B,0.12121212121212122,12,PI
10397,non-B,0.1111111111111111,11,PI
89956,non-B,0.1919191919191919,19,PI
26099,B_divergent,0.09090909090909091,9,PI
117039,non-B,0.21212121212121213,21,PI
117075,non-B,0.2222222222222222,22,PI
112419,non-B,0.1111111111111111,11,PI
8626,non-B,0.1111111111111111,11,PI
216607,B_divergent,0.06060606060606061,6,PI
7038,B_divergent,0.0707070707070707,7,PI
13238,B_divergent,0.06060606060606061,6,PI
75134,B_divergent,0.09090909090909091,9,PI
216611,B,0.030303030303030304,3,PI
107981,non-B,0.1717171717171717,17,PI
38808,non-B,0.1111111111111111,11,PI
216659,B,0.04040404040404041,4,PI
614838,non-B,0.1717171717171717,17,PI
112936,non-B,0.15151515151515152,15,PI
235715,B,0.04040404040404041,4,PI
64833,B_divergent,0.0707070707070707,7,PI
60697,B_divergent,0.050505050505050504,5,PI
117059,non-B,0.1717171717171717,17,PI
64707,B,0.020202020202020204,2,PI
615514,B,0.04040404040404041,4,PI
28209,B_divergent,0.06060606060606061,6,PI
65073,B,0.020202020202020204,2,PI
102781,B_divergent,0.06060606060606061,6,PI
614762,non-B,0.1111111111111111,11,PI
73473,B,0.04040404040404041,4,PI
13252,non-B,0.1111111111111111,11,PI
89052,non-B,0.15151515151515152,15,PI
115755,non-B,0.16161616161616163,16,PI
81861,B_divergent,0.08080808080808081,8,PI
29052,B_divergent,0.06060606060606061,6,PI
615250,non-B,0.1414141414141414,14,PI
615006,non-B,0.18181818181818182,18,PI
103055,non-B,0.10101010101010101,10,PI
615520,B_divergent,0.09090909090909091,9,PI
187171,B_divergent,0.06060606060606061,6,PI
122872,non-B,0.10101010101010101,10,PI
216609,B,0.020202020202020204,2,PI
42159,non-B,0.10101010101010101,10,PI
105314,non-B,0.13131313131313133,13,PI
81901,non-B,0.1919191919191919,19,PI
207295,B_divergent,0.0707070707070707,7,PI
66150,non-B,0.1111111111111111,11,PI
6028,non-B,0.13131313131313133,13,PI
147981,B_divergent,0.050505050505050504,5,PI
38768,non-B,0.1111111111111111,11,PI
81921,B,0.010101010101010102,1,PI
68978,non-B,0.1717171717171717,17,PI
60106,B,0.04040404040404041,4,PI
112901,B_divergent,0.08080808080808081,8,PI
89954,non-B,0.20202020202020202,20,PI
68336,B_divergent,0.08080808080808081,8,PI
159112,B,0.030303030303030304,3,PI
89988,non-B,0.1111111111111111,11,PI
75080,non-B,0.10101010101010101,10,PI
615054,non-B,0.16161616161616163,16,PI
259181,non-B,0.1111111111111111,11,PI
614944,B_divergent,0.0707070707070707,7,PI
26108,B_divergent,0.0707070707070707,7,PI
64785,B,0.04040404040404041,4,PI
143358,non-B,0.1414141414141414,14,PI
89958,non-B,0.15151515151515152,15,PI
112904,non-B,0.13131313131313133,13,PI
235725,B_divergent,0.0707070707070707,7,PI
117147,non-B,0.10101010101010101,10,PI
74948,non-B,0.10101010101010101,10,PI
216641,B,0.030303030303030304,3,PI
143488,non-B,0.1717171717171717,17,PI
191476,non-B,0.21212121212121213,21,PI
52893,non-B,0.1111111111111111,11,PI
86640,non-B,0.16161616161616163,16,PI
112954,non-B,0.12121212121212122,12,PI
58812,non-B,0.13131313131313133,13,PI
117103,B,0.04040404040404041,4,PI
615220,non-B,0.21212121212121213,21,PI
89050,non-B,0.1717171717171717,17,PI
29045,B_divergent,0.050505050505050504,5,PI
115069,B_divergent,0.08080808080808081,8,PI
46206,non-B,0.1111111111111111,11,PI
148049,B,0.020202020202020204,2,PI
98607,B,0.04040404040404041,4,PI
615086,non-B,0.16161616161616163,16,PI
615370,non-B,0.1919191919191919,19,PI
172126,B,0.030303030303030304,3,PI
64841,B_divergent,0.06060606060606061,6,PI
614532,non-B,0.20202020202020202,20,PI
66649,B_divergent,0.0707070707070707,7,PI
66650,non-B,0.10101010101010101,10,PI
205607,non-B,0.16161616161616163,16,PI
64939,B,0.04040404040404041,4,PI
172132,B,0.030303030303030304,3,PI
614850,B_divergent,0.08080808080808081,8,PI
614606,non-B,0.20202020202020202,20,PI
614570,B_divergent,0.0707070707070707,7,PI
8468,non-B,0.12121212121212122,12,PI
117138,non-B,0.10101010101010101,10,PI
60108,B,0.04040404040404041,4,PI
52838,B_divergent,0.06060606060606061,6,PI
187147,B,0.010101010101010102,1,PI
26865,B_divergent,0.0707070707070707,7,PI
29044,B_divergent,0.08080808080808081,8,PI
68337,B_divergent,0.09090909090909091,9,PI
116491,non-B,0.2222222222222222,22,PI
77417,B,0.04040404040404041,4,PI
89044,non-B,0.1414141414141414,14,PI
38844,non-B,0.1111111111111111,11,PI
187181,B,0.04040404040404041,4,PI
44068,B,0.030303030303030304,3,PI
81859,B,0.010101010101010102,1,PI
257949,B_divergent,0.050505050505050504,5,PI
216647,B,0.04040404040404041,4,PI
40789,non-B,0.10101010101010101,10,PI
26634,non-B,0.13131313131313133,13,PI
112885,non-B,0.20202020202020202,20,PI
112944,non-B,0.1414141414141414,14,PI
615190,B_divergent,0.08080808080808081,8,PI
74920,non-B,0.15151515151515152,15,PI
89998,non-B,0.15151515151515152,15,PI
109476,B,0.04040404040404041,4,PI
112881,non-B,0.10101010101010101,10,PI
149198,B_divergent,0.08080808080808081,8,PI
112895,non-B,0.1111111111111111,11,PI
123051,non-B,0.13131313131313133,13,PI
89948,non-B,0.10101010101010101,10,PI
148051,B_divergent,0.08080808080808081,8,PI
615478,non-B,0.1919191919191919,19,PI
54306,B_divergent,0.06060606060606061,6,PI
615060,non-B,0.1919191919191919,19,PI
615138,non-B,0.21212121212121213,21,PI
7235,B,0.030303030303030304,3,PI
89994,non-B,0.10101010101010101,10,PI
75072,B,0.04040404040404041,4,PI
216589,non-B,0.1414141414141414,14,PI
615344,B,0.0,0,PI
216651,B,0.030303030303030304,3,PI
145679,B,0.04040404040404041,4,PI
206451,B_divergent,0.06060606060606061,6,PI
112556,non-B,0.12121212121212122,12,PI
216657,B_divergent,0.050505050505050504,5,PI
143360,non-B,0.1717171717171717,17,PI
27966,non-B,0.1111111111111111,11,PI
614990,non-B,0.1717171717171717,17,PI
27470,non-B,0.12121212121212122,12,PI
116495,B,0.020202020202020204,2,PI
73147,B_divergent,0.08080808080808081,8,PI
235705,B_divergent,0.0707070707070707,7,PI
235731,non-B,0.1919191919191919,19,PI
81006,non-B,0.12121212121212122,12,PI
187177,B,0.020202020202020204,2,PI
66679,B_divergent,0.09090909090909091,9,PI
102798,non-B,0.15151515151515152,15,PI
109430,B,0.020202020202020204,2,PI
172136,B_divergent,0.09090909090909091,9,PI
15563,B_divergent,0.08080808080808081,8,PI
115067,non-B,0.16161616161616163,16,PI
614730,non-B,0.21212121212121213,21,PI
56204,non-B,0.12121212121212122,12,PI
615154,non-B,0.1919191919191919,19,PI
122867,non-B,0.10101010101010101,10,PI
614652,non-B,0.20202020202020202,20,PI
41798,non-B,0.10101010101010101,10,PI
615496,B,0.04040404040404041,4,PI
50921,non-B,0.15151515151515152,15,PI
147985,B_divergent,0.0707070707070707,7,PI
74938,non-B,0.18181818181818182,18,PI
614494,non-B,0.10101010101010101,10,PI
60554,non-B,0.1111111111111111,11,PI
615276,non-B,0.12121212121212122,12,PI
64853,B,0.010101010101010102,1,PI
117125,B,0.04040404040404041,4,PI
205603,non-B,0.24242424242424243,24,PI
26103,B_divergent,0.06060606060606061,6,PI
26105,B_divergent,0.08080808080808081,8,PI
614928,B,0.020202020202020204,2,PI
29042,B_divergent,0.050505050505050504,5,PI
64769,B_divergent,0.050505050505050504,5,PI
259259,B_divergent,0.09090909090909091,9,PI
75790,B_divergent,0.0707070707070707,7,PI
41597,B_divergent,0.0707070707070707,7,PI
112415,non-B,0.1414141414141414,14,PI
61123,B,0.04040404040404041,4,PI
615352,non-B,0.16161616161616163,16,PI
46683,B,0.04040404040404041,4,PI
147548,non-B,0.10101010101010101,10,PI
147549,non-B,0.1414141414141414,14,PI
45107,B_divergent,0.08080808080808081,8,PI
81853,B,0.04040404040404041,4,PI
614546,B,0.04040404040404041,4,PI
55889,non-B,0.1414141414141414,14,PI
10294,non-B,0.1111111111111111,11,PI
216613,B,0.04040404040404041,4,PI
615246,non-B,0.12121212121212122,12,PI
52915,non-B,0.1111111111111111,11,PI
216663,B,0.030303030303030304,3,PI
257957,non-B,0.21212121212121213,21,PI
26117,B_divergent,0.08080808080808081,8,PI
143350,non-B,0.1414141414141414,14,PI
615264,non-B,0.2222222222222222,22,PI
187197,B_divergent,0.0707070707070707,7,PI
614994,non-B,0.13131313131313133,13,PI
98603,B_divergent,0.08080808080808081,8,PI
172116,non-B,0.10101010101010101,10,PI
614892,B,0.04040404040404041,4,PI
235683,B,0.04040404040404041,4,PI
66644,non-B,0.18181818181818182,18,PI
66645,non-B,0.1919191919191919,19,PI
115077,non-B,0.13131313131313133,13,PI
615316,non-B,0.12121212121212122,12,PI
89968,non-B,0.10101010101010101,10,PI
205624,non-B,0.1111111111111111,11,PI
614806,non-B,0.10101010101010101,10,PI
81917,B_divergent,0.09090909090909091,9,PI
614880,non-B,0.1111111111111111,11,PI
102778,B_divergent,0.0707070707070707,7,PI
257935,B,0.020202020202020204,2,PI
615522,non-B,0.18181818181818182,18,PI
109436,B,0.030303030303030304,3,PI
46180,non-B,0.10101010101010101,10,PI
56090,non-B,0.1111111111111111,11,PI
117055,B_divergent,0.08080808080808081,8,PI
102796,B_divergent,0.050505050505050504,5,PI
81002,B_divergent,0.08080808080808081,8,PI
259197,B_divergent,0.08080808080808081,8,PI
615074,B_divergent,0.0707070707070707,7,PI
89974,non-B,0.1414141414141414,14,PI
27091,B_divergent,0.050505050505050504,5,PI
615324,non-B,0.10101010101010101,10,PI
46681,B,0.04040404040404041,4,PI
615408,non-B,0.12121212121212122,12,PI
614800,B_divergent,0.06060606060606061,6,PI
122869,B_divergent,0.09090909090909091,9,PI
615202,non-B,0.1717171717171717,17,PI
205630,non-B,0.15151515151515152,15,PI
148021,B_divergent,0.08080808080808081,8,PI
75118,B_divergent,0.050505050505050504,5,PI
112455,non-B,0.18181818181818182,18,PI
615422,B_divergent,0.050505050505050504,5,PI
187155,non-B,0.13131313131313133,13,PI
60479,B_divergent,0.09090909090909091,9,PI
115741,non-B,0.1414141414141414,14,PI
7430,non-B,0.13131313131313133,13,PI
68333,B_divergent,0.09090909090909091,9,PI
61133,B_divergent,0.050505050505050504,5,PI
614748,B_divergent,0.09090909090909091,9,PI
216593,B_divergent,0.050505050505050504,5,PI
122882,B_divergent,0.08080808080808081,8,PI
187191,non-B,0.18181818181818182,18,PI
143330,non-B,0.12121212121212122,12,PI
614508,B,0.020202020202020204,2,PI
60558,non-B,0.1111111111111111,11,PI
69028,B_divergent,0.050505050505050504,5,PI
56494,B,0.020202020202020204,2,PI
614668,B,0.030303030303030304,3,PI
112560,non-B,0.16161616161616163,16,PI
29054,non-B,0.13131313131313133,13,PI
61129,non-B,0.1919191919191919,19,PI
44064,B,0.030303030303030304,3,PI
55928,non-B,0.15151515151515152,15,PI
38846,B_divergent,0.08080808080808081,8,PI
614834,B,0.020202020202020204,2,PI
45111,non-B,0.1111111111111111,11,PI
614618,B_divergent,0.09090909090909091,9,PI
112948,non-B,0.12121212121212122,12,PI
206409,B_divergent,0.050505050505050504,5,PI
68124,B_divergent,0.08080808080808081,8,PI
116525,B_divergent,0.050505050505050504,5,PI
109438,B,0.020202020202020204,2,PI
143352,non-B,0.18181818181818182,18,PI
81885,B,0.04040404040404041,4,PI
614764,non-B,0.18181818181818182,18,PI
102773,B,0.030303030303030304,3,PI
115894,non-B,0.10101010101010101,10,PI
46209,non-B,0.10101010101010101,10,PI
89978,non-B,0.1414141414141414,14,PI
205640,non-B,0.1717171717171717,17,PI
216665,B_divergent,0.09090909090909091,9,PI
107983,B_divergent,0.08080808080808081,8,PI
615462,non-B,0.15151515151515152,15,PI
64967,B,0.030303030303030304,3,PI
205634,B_divergent,0.09090909090909091,9,PI
86890,non-B,0.1717171717171717,17,PI
117131,non-B,0.16161616161616163,16,PI
112975,non-B,0.1111111111111111,11,PI
75082,non-B,0.1111111111111111,11,PI
75088,non-B,0.13131313131313133,13,PI
115075,non-B,0.1414141414141414,14,PI
148043,B,0.020202020202020204,2,PI
614658,non-B,0.15151515151515152,15,PI
122888,non-B,0.10101010101010101,10,PI
45105,non-B,0.1111111111111111,11,PI
614520,B,0.04040404040404041,4,PI
614736,B,0.04040404040404041,4,PI
614738,non-B,0.1111111111111111,11,PI
61121,B_divergent,0.0707070707070707,7,PI
81889,B,0.030303030303030304,3,PI
75126,B,0.04040404040404041,4,PI
109482,B_divergent,0.06060606060606061,6,PI
116920,B_divergent,0.08080808080808081,8,PI
8248,non-B,0.15151515151515152,15,PI
112548,non-B,0.12121212121212122,12,PI
258507,B,0.04040404040404041,4,PI
112417,B_divergent,0.0707070707070707,7,PI
235735,non-B,0.1414141414141414,14,PI
615432,non-B,0.1414141414141414,14,PI
40765,B_divergent,0.08080808080808081,8,PI
143463,non-B,0.10101010101010101,10,PI
103185,non-B,0.15151515151515152,15,PI
90022,non-B,0.24242424242424243,24,PI
615212,non-B,0.12121212121212122,12,PI
615296,non-B,0.1414141414141414,14,PI
46213,B_divergent,0.09090909090909091,9,PI
117047,non-B,0.13131313131313133,13,PI
615066,B_divergent,0.09090909090909091,9,PI
259211,B_divergent,0.0707070707070707,7,PI
122864,B_divergent,0.0707070707070707,7,PI
147987,B,0.020202020202020204,2,PI
117107,non-B,0.16161616161616163,16,PI
46691,B,0.020202020202020204,2,PI
615474,B,0.04040404040404041,4,PI
112588,non-B,0.16161616161616163,16,PI
